Country,Country Speed,Mirror Name,Protocols,Hostnames,Mirror Speed,Status
"Iran, Islamic Republic of",897 Gbps,Petiak,"https://archive.ubuntu.petiak.ir/ubuntu/, http://archive.ubuntu.petiak.ir/ubuntu/, ftp://archive.ubuntu.petiak.ir/ubuntu/, rsync://archive.ubuntu.petiak.ir/ubuntu/",archive.ubuntu.petiak.ir,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,linuxmirrors.ir,https://repo.linuxmirrors.ir/ubuntu/,repo.linuxmirrors.ir,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Ava License,"https://ubuntu.avalicense.com/ubuntu/, http://ubuntu.avalicense.com/ubuntu/",ubuntu.avalicense.com,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,pars.host,"https://ubuntu.pars.host/, http://ubuntu.pars.host/",ubuntu.pars.host,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Parsvds.com,"https://ubuntu.parsvds.com/ubuntu/, http://ubuntu.parsvds.com/ubuntu/",ubuntu.parsvds.com,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Servering Co,"https://ubuntu.servering.info/ubuntu/, http://ubuntu.servering.info/ubuntu/",ubuntu.servering.info,10 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Homa Cloud,"https://ubuntu.mirror.homacloud.ai/ubuntu/, http://ubuntu.mirror.homacloud.ai/ubuntu/, rsync://ubuntu.mirror.homacloud.ai/ubuntu/",ubuntu.mirror.homacloud.ai,4 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Famaserver,"https://mirror.famaserver.com/archive/, http://mirror.famaserver.com/archive/",mirror.famaserver.com,1 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Faraso Samaneh Pasargad,http://mirror.faraso.org/ubuntu/,mirror.faraso.org,1 Gbps,Last update unknown
"Iran, Islamic Republic of",897 Gbps,Dimit Network,"https://mirrors.ubuntu.dimit.cloud/, http://mirrors.ubuntu.dimit.cloud/",mirrors.ubuntu.dimit.cloud,1 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Isfahan University of Technology,http://repo.iut.ac.ir/repo/Ubuntu/,repo.iut.ac.ir,2 Mbps,Up to date
Iraq,10 Gbps,Linkdata.com,"https://mirror.linkdata.com/ubuntu/, http://mirror.linkdata.com/ubuntu/, rsync://mirror.linkdata.com/",mirror.linkdata.com,10 Gbps,Up to date
Ireland,10 Gbps,WebWorld,"https://mirror.webworld.ie/ubuntu/, http://mirror.webworld.ie/ubuntu/",mirror.webworld.ie,10 Gbps,Up to date
Israel,25 Gbps,Kamatera Inc.,http://mirror.il-ha.kamatera.com/ubuntu/,mirror.il-ha.kamatera.com,10 Gbps,Up to date
Israel,25 Gbps,Interhost Networks Ltd,"https://ubuntu-archive.interhost.co.il/ubuntu/, http://ubuntu-archive.interhost.co.il/ubuntu/",ubuntu-archive.interhost.co.il,10 Gbps,Up to date
Israel,25 Gbps,Kamatera Inc.,http://mirror.il-pt.kamatera.com/ubuntu/,mirror.il-pt.kamatera.com,1 Gbps,Up to date
Israel,25 Gbps,Kamatera Inc.,http://mirror.il-rh.kamatera.com/ubuntu/,mirror.il-rh.kamatera.com,1 Gbps,Up to date
Israel,25 Gbps,Kamatera Inc.,http://mirror.il-ta.kamatera.com/ubuntu/,mirror.il-ta.kamatera.com,1 Gbps,Up to date
Israel,25 Gbps,Kamatera Inc.,http://mirror.il.kamatera.com/ubuntu/,mirror.il.kamatera.com,1 Gbps,Up to date
Israel,25 Gbps,uPress Inc,http://rep-ubuntu-il.upress.io/ubuntu/,rep-ubuntu-il.upress.io,1 Gbps,Up to date
Israel,25 Gbps,Israel Internet Association,"http://mirror.isoc.org.il/pub/ubuntu/, ftp://mirror.isoc.org.il/ubuntu/",mirror.isoc.org.il,100 Mbps,Up to date
Italy,120 Gbps,Consortium GARR,"https://ubuntu.mirror.garr.it/ubuntu/, http://ubuntu.mirror.garr.it/ubuntu/",ubuntu.mirror.garr.it,100 Gbps,Up to date
Italy,120 Gbps,VHosting Solution (IT1 - Milan),"https://it1.mirror.vhosting-it.com/ubuntu/, http://it1.mirror.vhosting-it.com/ubuntu/, rsync://it1.mirror.vhosting-it.com/ubuntu/",it1.mirror.vhosting-it.com,10 Gbps,Up to date
Italy,120 Gbps,VHosting Solution (IT2 - Turin),"https://it2.mirror.vhosting-it.com/ubuntu/, http://it2.mirror.vhosting-it.com/ubuntu/, rsync://it2.mirror.vhosting-it.com/ubuntu/",it2.mirror.vhosting-it.com,10 Gbps,Up to date
Italy,120 Gbps,University of Genoa,http://giano.com.dist.unige.it/ubuntu/,giano.com.dist.unige.it,10 Mbps,Up to date
Japan,216 Gbps,ICSCoE,"https://ftp.udx.icscoe.jp/Linux/ubuntu/, http://ftp.udx.icscoe.jp/Linux/ubuntu/, rsync://ftp.udx.icscoe.jp/ubuntu/",ftp.udx.icscoe.jp,100 Gbps,Up to date
Japan,216 Gbps,hashy10G,"https://mirror.hashy0917.net/ubuntu/, http://mirror.hashy0917.net/ubuntu/, rsync://mirror.hashy0917.net/ubuntu/",mirror.hashy0917.net,20 Gbps,Up to date
Japan,216 Gbps,hashy10G ubuntu-ports,"https://mirror.hashy0917.net/ubuntu-ports/, http://mirror.hashy0917.net/ubuntu-ports/, rsync://mirror.hashy0917.net/ubuntu-ports/",mirror.hashy0917.net,20 Gbps,Up to date
Japan,216 Gbps,mirror.lc - Ubuntu,"https://mirror.lc/ubuntu/, http://mirror.lc/ubuntu/",mirror.lc,20 Gbps,Up to date
Japan,216 Gbps,G4T1PR0,http://archive.g4t1.pro/ubuntu/,archive.g4t1.pro,10 Gbps,Last update unknown
Japan,216 Gbps,Tsukuba WIDE,"http://ftp.tsukuba.wide.ad.jp/Linux/ubuntu/, rsync://ftp.tsukuba.wide.ad.jp/ubuntu/",ftp.tsukuba.wide.ad.jp,10 Gbps,Up to date
Japan,216 Gbps,Yamagata University,"https://linux.yz.yamagata-u.ac.jp/ubuntu/, http://linux.yz.yamagata-u.ac.jp/ubuntu/",linux.yz.yamagata-u.ac.jp,10 Gbps,Up to date
Japan,216 Gbps,Nishi Network - Ubuntu,"https://mirror.nishi.network/ubuntu/, http://mirror.nishi.network/ubuntu/",mirror.nishi.network,10 Gbps,Up to date
Japan,216 Gbps,Nishi Network - Ubuntu ports,"https://mirror.nishi.network/ubuntu-ports/, http://mirror.nishi.network/ubuntu-ports/",mirror.nishi.network,10 Gbps,Last update unknown
Japan,216 Gbps,JAIST,"http://ftp.jaist.ac.jp/pub/Linux/ubuntu/, ftp://ftp.jaist.ac.jp/pub/Linux/ubuntu/, rsync://ftp.jaist.ac.jp/pub/Linux/ubuntu/",ftp.jaist.ac.jp,4 Gbps,Last update unknown
Japan,216 Gbps,RIKEN,"http://ftp.riken.jp/Linux/ubuntu/, ftp://ftp.riken.jp/Linux/ubuntu/",ftp.riken.jp,1 Gbps,Up to date
Japan,216 Gbps,UNIVERSITY OF TOYAMA with Ubuntu Japanese LoCo,http://ubuntutym.u-toyama.ac.jp/ubuntu/,ubuntutym.u-toyama.ac.jp,1 Gbps,Last update unknown
Japan,216 Gbps,SAKURA internet,"https://ftp.sakura.ad.jp/ubuntu/, http://ftp.sakura.ad.jp/ubuntu/",ftp.sakura.ad.jp,100 Mbps,Up to date
Japan,216 Gbps,TI Mirrors Japan - Ubuntu,"https://jp.mirror.coganng.com/ubuntu/, http://jp.mirror.coganng.com/ubuntu/, ftp://jp.mirror.coganng.com/ubuntu/, rsync://jp.mirror.coganng.com/ubuntu/",jp.mirror.coganng.com,100 Mbps,Up to date
Japan,216 Gbps,TI Mirrors Japan - Ubuntu Ports,"https://jp.mirror.coganng.com/ubuntu-ports/, http://jp.mirror.coganng.com/ubuntu-ports/, ftp://jp.mirror.coganng.com/ubuntu-ports/, rsync://jp.mirror.coganng.com/ubuntu-ports/",jp.mirror.coganng.com,100 Mbps,Up to date
Kazakhstan,3 Gbps,Fst.kz,"https://mirror.fst.kz/ubuntu/, http://mirror.fst.kz/ubuntu/, rsync://mirror.fst.kz/ubuntu/",mirror.fst.kz,1 Gbps,Up to date
Kazakhstan,3 Gbps,LLP Kompaniya Hoster.KZ,"http://mirror.hoster.kz/ubuntu/, ftp://mirror.hoster.kz/ubuntu/, rsync://mirror.hoster.kz/ubuntu/",mirror.hoster.kz,1 Gbps,Up to date
Kazakhstan,3 Gbps,Neolabs LLP,"http://mirror.neolabs.kz/ubuntu/, ftp://mirror.neolabs.kz/ubuntu/, rsync://mirror.neolabs.kz/ubuntu/",mirror.neolabs.kz,1 Gbps,Up to date
Kenya,1 Gbps,Liquid Telecommunications,"http://ubuntu-archive.mirror.liquidtelecom.com/ubuntu/, ftp://ubuntu-archive.mirror.liquidtelecom.com/ubuntu/",ubuntu-archive.mirror.liquidtelecom.com,1 Gbps,Up to date
Kenya,1 Gbps,Kenya Education Network (KENET),"https://ubuntu.mirror.ac.ke/ubuntu/, http://ubuntu.mirror.ac.ke/ubuntu/, rsync://ubuntu.mirror.ac.ke/ubuntu/",ubuntu.mirror.ac.ke,100 Mbps,Up to date
"Korea, Republic of",325 Gbps,KAIST FTP (Ubuntu),"https://ftp.kaist.ac.kr/ubuntu/, http://ftp.kaist.ac.kr/ubuntu/, ftp://ftp.kaist.ac.kr/ubuntu/, rsync://ftp.kaist.ac.kr/ubuntu/",ftp.kaist.ac.kr,100 Gbps,Up to date
"Korea, Republic of",325 Gbps,KAIST FTP (Ubuntu Ports),"https://ftp.kaist.ac.kr/ubuntu-ports/, http://ftp.kaist.ac.kr/ubuntu-ports/, ftp://ftp.kaist.ac.kr/ubuntu-ports/, rsync://ftp.kaist.ac.kr/ubuntu-ports/",ftp.kaist.ac.kr,100 Gbps,Up to date
"Korea, Republic of",325 Gbps,ROKFOSS - PROJECT MIRROR (Ubuntu),"https://http.krfoss.org/ubuntu/, rsync://ubuntu.rsync.kr/ubuntu/","http.krfoss.org, ubuntu.rsync.kr",50 Gbps,Up to date
"Korea, Republic of",325 Gbps,Tefexia LC,"https://kr.mirror.tefexia.net/ubuntu/, http://kr.mirror.tefexia.net/ubuntu/",kr.mirror.tefexia.net,10 Gbps,Up to date
"Korea, Republic of",325 Gbps,ROKFOSS PROJECT - ARCHIVE,"https://mirror.krfoss.org/ubuntu/, http://mirror.krfoss.org/ubuntu/",mirror.krfoss.org,10 Gbps,Up to date
"Korea, Republic of",325 Gbps,Techlabs,"https://mirror.techlabs.co.kr/ubuntu/, rsync://mirror.techlabs.co.kr/ubuntu/",mirror.techlabs.co.kr,10 Gbps,Up to date
"Korea, Republic of",325 Gbps,PROJECT ELIV - Ubuntu,"https://mirror.eliv.digital/ubuntu/, http://mirror.eliv.digital/ubuntu/",mirror.eliv.digital,10 Gbps,Up to date
"Korea, Republic of",325 Gbps,Yuki Network - Ubuntu,"https://mirror.yuki.net.uk/ubuntu/, http://mirror.yuki.net.uk/ubuntu/, rsync://rsync.yuki.net.uk/ubuntu/","mirror.yuki.net.uk, rsync.yuki.net.uk",10 Gbps,Up to date
"Korea, Republic of",325 Gbps,Yuki Network - Ubuntu Ports,"https://mirror.yuki.net.uk/ubuntu-ports/, http://mirror.yuki.net.uk/ubuntu-ports/, rsync://rsync.yuki.net.uk/ubuntu-ports/","mirror.yuki.net.uk, rsync.yuki.net.uk",10 Gbps,Up to date
"Korea, Republic of",325 Gbps,Keiverse (Ubuntu),"https://mirror.keiminem.com/ubuntu/, http://mirror.keiminem.com/ubuntu/, rsync://mirror.keiminem.com/ubuntu/",mirror.keiminem.com,2 Gbps,Up to date
"Korea, Republic of",325 Gbps,Kakao Corp.,"https://mirror.kakao.com/ubuntu/, http://mirror.kakao.com/ubuntu/",mirror.kakao.com,2 Gbps,Up to date
"Korea, Republic of",325 Gbps,zzuniMirror - Ubuntu Archive,"https://mirror.zzunipark.com/ubuntu/, http://mirror.zzunipark.com/ubuntu/, rsync://rsync.mirror.zzunipark.com/ubuntu/","rsync.mirror.zzunipark.com, mirror.zzunipark.com",2 Gbps,Up to date
"Korea, Republic of",325 Gbps,zzuniMirror - Ubuntu Ports,"https://mirror.zzunipark.com/ubuntu-ports/, http://mirror.zzunipark.com/ubuntu-ports/, rsync://rsync.mirror.zzunipark.com/ubuntu-ports/","rsync.mirror.zzunipark.com, mirror.zzunipark.com",2 Gbps,Up to date
"Korea, Republic of",325 Gbps,Archive.of.siwoo,"https://mirror.siwoo.org/ubuntu/, http://mirror.siwoo.org/ubuntu/, rsync://mirror.anigil.com/ubuntu/","mirror.siwoo.org, mirror.anigil.com",1 Gbps,Up to date
"Korea, Republic of",325 Gbps,Daum Communications Corp.,"http://ftp.daum.net/ubuntu/, ftp://ftp.daum.net/ubuntu/",ftp.daum.net,1 Gbps,Last update unknown
"Korea, Republic of",325 Gbps,LANET,"https://ftp.lanet.kr/ubuntu/, http://ftp.lanet.kr/ubuntu/, ftp://ftp.lanet.kr/ubuntu/, rsync://ftp.lanet.kr/ubuntu/",ftp.lanet.kr,1 Gbps,Up to date
"Korea, Republic of",325 Gbps,LANET(Ubuntu Ports),"https://ftp.lanet.kr/ubuntu-ports/, http://ftp.lanet.kr/ubuntu-ports/, ftp://ftp.lanet.kr/ubuntu-ports/, rsync://ftp.lanet.kr/ubuntu-ports/",ftp.lanet.kr,1 Gbps,Up to date
"Korea, Republic of",325 Gbps,Elice Inc.,"https://mirror.elice.io/ubuntu/, http://mirror.elice.io/ubuntu/",mirror.elice.io,1 Gbps,Up to date
"Korea, Republic of",325 Gbps,Jeonnam High School - Ubuntu,"https://mirror.jeonnam.school/ubuntu/, http://mirror.jeonnam.school/ubuntu/, rsync://mirror.jeonnam.school/ubuntu/",mirror.jeonnam.school,1 Gbps,Up to date
"Korea, Republic of",325 Gbps,Morgan,"https://repo.morgan.kr/ubuntu/, http://repo.morgan.kr/ubuntu/",repo.morgan.kr,1 Gbps,Up to date
Kyrgyzstan,1 Gbps,SHORO CJSC,http://mir.linux.kg/ubuntu/,mir.linux.kg,1 Gbps,Up to date
Latvia,13 Gbps,SIA VEESP,http://mirror.veesp.com/ubuntu/,mirror.veesp.com,10 Gbps,Up to date
Latvia,13 Gbps,CloudHosting SIA,http://mirror.cloudhosting.lv/ubuntu/,mirror.cloudhosting.lv,1 Gbps,Up to date
Latvia,13 Gbps,University of Latvia,"http://ubuntu-arch.linux.edu.lv/ubuntu/, ftp://ubuntu-arch.linux.edu.lv/lv.archive.ubuntu.com/ubuntu/, rsync://ubuntu-arch.linux.edu.lv/ubuntu-archive/",ubuntu-arch.linux.edu.lv,1 Gbps,Up to date
Latvia,13 Gbps,koyanet.lv,"https://ubuntu.koyanet.lv/ubuntu/, http://ubuntu.koyanet.lv/ubuntu/",ubuntu.koyanet.lv,1 Gbps,Up to date
Lithuania,22 Gbps,"Informacinės sistemos ir technologijos, UAB logotipas Informacinės sistemos ir technologijos, UAB","https://mirror.bacloud.com/ubuntu-mirror/archive/, http://mirror.bacloud.com/ubuntu-mirror/archive/, rsync://mirror.bacloud.com/ubuntu-mirror/",mirror.bacloud.com,10 Gbps,Up to date
Lithuania,22 Gbps,VPSnet.com,"https://mirror.vpsnet.com/ubuntu/, http://mirror.vpsnet.com/ubuntu/",mirror.vpsnet.com,10 Gbps,Up to date
Lithuania,22 Gbps,Interneto Vizija,http://ubuntu-archive.mirror.serveriai.lt/,ubuntu-archive.mirror.serveriai.lt,1 Gbps,Up to date
Lithuania,22 Gbps,Vilnius University,"http://ubuntu.mirror.vu.lt/ubuntu/, ftp://ubuntu.mirror.vu.lt/ubuntu/, rsync://ubuntu.mirror.vu.lt/ubuntu/",ubuntu.mirror.vu.lt,1 Gbps,Up to date
Lithuania,22 Gbps,LitNET,"http://ftp.litnet.lt/ubuntu/, ftp://ftp.litnet.lt/ubuntu/, rsync://ftp.litnet.lt/ubuntu/",ftp.litnet.lt,100 Mbps,Up to date
Luxembourg,1 Gbps,root S.A.,"http://ubuntu.mirror.root.lu/ubuntu/, ftp://mirror.root.lu/ubuntu/ubuntu/, rsync://mirror.root.lu/Ubuntu/ubuntu/","mirror.root.lu, ubuntu.mirror.root.lu",1 Gbps,Up to date
"Macedonia, Republic of",21 Gbps,Interspace,http://mirror-mk.interspace.com/ubuntu/,mirror-mk.interspace.com,10 Gbps,Up to date
"Macedonia, Republic of",21 Gbps,A1 Makedonija,"http://mirror.a1.mk/ubuntu/, rsync://mirror.a1.mk/ubuntu/",mirror.a1.mk,10 Gbps,Last update unknown
"Macedonia, Republic of",21 Gbps,Macedonian Telecom,"http://mirror.t-home.mk/ubuntu/, rsync://mirror.t-home.mk/ubuntu/",mirror.t-home.mk,1 Gbps,Up to date
Madagascar,1 Gbps,Telma,http://ubuntu.dts.mg/ubuntu/,ubuntu.dts.mg,1 Gbps,Up to date
Malaysia,3 Gbps,GB Network Solutions,"https://mirrors.gbnetwork.com/ubuntu/, http://mirrors.gbnetwork.com/ubuntu/, rsync://mirrors.gbnetwork.com/ubuntu/",mirrors.gbnetwork.com,1 Gbps,Up to date
Malaysia,3 Gbps,IPServerone Solutions Sdn Bhd,"https://mirrors.ipserverone.com/ubuntu/, http://mirrors.ipserverone.com/ubuntu/, rsync://mirrors.ipserverone.com/ubuntu/",mirrors.ipserverone.com,1 Gbps,Up to date
Malaysia,3 Gbps,Gigabit Hosting Sdn Bhd,"https://ubuntu.mirror.thegigabit.com/, http://ubuntu.mirror.thegigabit.com/",ubuntu.mirror.thegigabit.com,1 Gbps,Last update unknown
Malaysia,3 Gbps,Tuxuri,http://ubuntu.tuxuri.com/ubuntu/,ubuntu.tuxuri.com,100 Mbps,Up to date
Mauritius,200 Mbps,cloud.mu,"https://ubuntu-mirror.cloud.mu/ubuntu/, http://ubuntu-mirror.cloud.mu/ubuntu/",ubuntu-mirror.cloud.mu,100 Mbps,Up to date
Mauritius,200 Mbps,cloud.mu (Ports),"https://ubuntu-mirror.cloud.mu/ubuntu-ports/, http://ubuntu-mirror.cloud.mu/ubuntu-ports/",ubuntu-mirror.cloud.mu,100 Mbps,Up to date
"Moldova, Republic of",21 Gbps,Trabia-Network,"http://mirror.as43289.net/ubuntu/, ftp://mirror.as43289.net/ubuntu/, rsync://mirror.as43289.net/ubuntu/",mirror.as43289.net,10 Gbps,Up to date
"Moldova, Republic of",21 Gbps,MivoCloud,"http://mirrors.mivocloud.com/ubuntu/, ftp://mirrors.mivocloud.com/ubuntu/, rsync://mirrors.mivocloud.com/ubuntu/",mirrors.mivocloud.com,10 Gbps,Up to date
"Moldova, Republic of",21 Gbps,Hosthink Dedicated Servers,"https://mirror.hosthink.net/ubuntu/, http://mirror.hosthink.net/ubuntu/",mirror.hosthink.net,1 Gbps,Up to date
Mongolia,1 Gbps,Mongolian National Data Center,http://mirror.datacenter.mn/ubuntu/,mirror.datacenter.mn,1 Gbps,Up to date
Morocco,10 Gbps,MARWAN,"https://mirror.marwan.ma/ubuntu/, http://mirror.marwan.ma/ubuntu/, rsync://mirror.marwan.ma/ubuntu/",mirror.marwan.ma,10 Gbps,Up to date
Namibia,100 Mbps,Namibia University of Science and Technology,http://download.nust.na/pub/ubuntu/ubuntu/,download.nust.na,100 Mbps,Up to date
Netherlands,315 Gbps,Macarne,"https://mirror.ams.macarne.com/ubuntu/, http://mirror.ams.macarne.com/ubuntu/",mirror.ams.macarne.com,100 Gbps,Last update unknown
Netherlands,315 Gbps,datapacket.com,http://mirror.nl.datapacket.com/ubuntu/,mirror.nl.datapacket.com,20 Gbps,Up to date
Netherlands,315 Gbps,MIRhosting B.V.,"https://mirror.nl.mirhosting.net/ubuntu/, http://mirror.nl.mirhosting.net/ubuntu/, rsync://mirror.nl.mirhosting.net/ubuntu/",mirror.nl.mirhosting.net,20 Gbps,Up to date
Netherlands,315 Gbps,BIT B.V.,"http://nl.archive.ubuntu.com/ubuntu/, rsync://nl.archive.ubuntu.com/ubuntu/",nl.archive.ubuntu.com,10 Gbps,Up to date
Netherlands,315 Gbps,NLUUG,"http://ftp.nluug.nl/os/Linux/distr/ubuntu/, ftp://ftp.nluug.nl/pub/os/Linux/distr/ubuntu/, rsync://ftp.nluug.nl/ubuntu/",ftp.nluug.nl,10 Gbps,Up to date
Netherlands,315 Gbps,"University of Twente, The Netherlands","http://ftp.snt.utwente.nl/pub/os/linux/ubuntu/, ftp://ftp.snt.utwente.nl/pub/os/linux/ubuntu/",ftp.snt.utwente.nl,10 Gbps,Up to date
Netherlands,315 Gbps,Lyra Hosting,"https://mirror.lyrahosting.com/ubuntuarchive/, http://mirror.lyrahosting.com/ubuntuarchive/, ftp://mirror.lyrahosting.com/ubuntuarchive/, rsync://mirror.lyrahosting.com/ubuntuarchive/",mirror.lyrahosting.com,10 Gbps,Up to date
Netherlands,315 Gbps,NFOrce Entertainment B.V.,"http://mirror.nforce.com/pub/linux/ubuntu/, ftp://mirror.nforce.com/pub/linux/ubuntu/, rsync://mirror.nforce.com/ubuntu/",mirror.nforce.com,10 Gbps,Up to date
Netherlands,315 Gbps,AltusHost B.V.,"https://mirror.nl.altushost.com/ubuntu/, http://mirror.nl.altushost.com/ubuntu/",mirror.nl.altushost.com,10 Gbps,Last update unknown
Netherlands,315 Gbps,LeaseWeb Global B.V.,"https://mirror.nl.leaseweb.net/ubuntu/, http://mirror.nl.leaseweb.net/ubuntu/, ftp://mirror.nl.leaseweb.net/ubuntu/, rsync://mirror.nl.leaseweb.net/ubuntu/",mirror.nl.leaseweb.net,10 Gbps,Up to date
Netherlands,315 Gbps,Serverion,"http://mirror.serverion.com/ubuntu/, ftp://mirror.serverion.com/ubuntu/, rsync://mirror.serverion.com/ubuntu/",mirror.serverion.com,10 Gbps,Up to date
Netherlands,315 Gbps,TNGNET B.V.,"https://mirror.tngnet.com/ubuntu/, rsync://mirror.tngnet.com/ubuntu/",mirror.tngnet.com,10 Gbps,Up to date
Netherlands,315 Gbps,Vente-Privée,http://mirror.vpgrp.io/ubuntu/,mirror.vpgrp.io,10 Gbps,Up to date
Netherlands,315 Gbps,IT Services Compay S.R.O.,"https://mirrors.hostiserver.com/ubuntu/, http://mirrors.hostiserver.com/ubuntu/, ftp://mirrors.hostiserver.com/ubuntu/, rsync://mirrors.hostiserver.com/ubuntu/",mirrors.hostiserver.com,10 Gbps,Up to date
Netherlands,315 Gbps,xTom,"https://mirrors.xtom.nl/ubuntu/, http://mirrors.xtom.nl/ubuntu/, rsync://mirrors.xtom.nl/ubuntu/",mirrors.xtom.nl,10 Gbps,Up to date
Netherlands,315 Gbps,Clouvider,"https://nl.mirrors.clouvider.net/ubuntu/, http://nl.mirrors.clouvider.net/ubuntu/",nl.mirrors.clouvider.net,10 Gbps,Up to date
Netherlands,315 Gbps,Intermax,"https://ubuntu.mirror.intermax.nl/, http://ubuntu.mirror.intermax.nl/",ubuntu.mirror.intermax.nl,10 Gbps,Up to date
Netherlands,315 Gbps,TrueFullstaq B.V.,http://ubuntu.mirror.true.nl/ubuntu/,ubuntu.mirror.true.nl,10 Gbps,Up to date
Netherlands,315 Gbps,Triple,"https://ubuntu.mirror.wearetriple.com/archive/, http://ubuntu.mirror.wearetriple.com/archive/",ubuntu.mirror.wearetriple.com,10 Gbps,Up to date
Netherlands,315 Gbps,TransIP B.V.,"http://mirror.transip.net/ubuntu/ubuntu/, ftp://mirror.transip.net/ubuntu/ubuntu/, rsync://mirror.transip.net/ubuntu/ubuntu/",mirror.transip.net,4 Gbps,Up to date
Netherlands,315 Gbps,AS215248,"https://mirrors.as215248.net/ubuntu/, http://mirrors.as215248.net/ubuntu/, rsync://mirrors.as215248.net/ubuntu/",mirrors.as215248.net,2 Gbps,Up to date
Netherlands,315 Gbps,PCextreme B.V.,http://nl3.archive.ubuntu.com/ubuntu/,nl3.archive.ubuntu.com,2 Gbps,Up to date
Netherlands,315 Gbps,Technische Universiteit Delft,"http://ftp.tudelft.nl/archive.ubuntu.com/, ftp://ftp.tudelft.nl/pub/Linux/archive.ubuntu.com/",ftp.tudelft.nl,1 Gbps,Up to date
Netherlands,315 Gbps,Kamatera Inc.,http://mirror.eu.kamatera.com/ubuntu/,mirror.eu.kamatera.com,1 Gbps,Up to date
Netherlands,315 Gbps,Hostnet bv,http://mirror.hostnet.nl/ubuntu/archive/,mirror.hostnet.nl,1 Gbps,Up to date
Netherlands,315 Gbps,AS215296,"https://mirror.nl.as215296.net/ubuntu/, http://mirror.nl.as215296.net/ubuntu/, rsync://mirror.nl.as215296.net/ubuntu/",mirror.nl.as215296.net,1 Gbps,Up to date
Netherlands,315 Gbps,Previder B.V.,"https://mirror.previder.nl/ubuntu/, http://mirror.previder.nl/ubuntu/",mirror.previder.nl,1 Gbps,Up to date
Netherlands,315 Gbps,Evoluso.com,"https://mirrors.evoluso.com/ubuntu/, http://mirrors.evoluso.com/ubuntu/",mirrors.evoluso.com,1 Gbps,Up to date
Netherlands,315 Gbps,FlokiNET,"https://nl.mirror.flokinet.net/ubuntu/, http://nl.mirror.flokinet.net/ubuntu/, rsync://nl.mirror.flokinet.net/ubuntu/",nl.mirror.flokinet.net,1 Gbps,Up to date
Netherlands,315 Gbps,Ftpserv-tudelft-nl,ftp://ftpserv.tudelft.nl/pub/Linux/archive.ubuntu.com/,ftpserv.tudelft.nl,10 Mbps,Up to date
New Caledonia,6 Gbps,OFFRATEL / LAGOON,"http://ubuntu.lagoon.nc/ubuntu/, ftp://ubuntu.lagoon.nc/ubuntu/, rsync://ubuntu.lagoon.nc/ubuntu/",ubuntu.lagoon.nc,4 Gbps,Up to date
New Caledonia,6 Gbps,Nautile,"http://archive.ubuntu.nautile.nc/ubuntu/, rsync://rsync.ubuntu.nautile.nc/ubuntu/","rsync.ubuntu.nautile.nc, archive.ubuntu.nautile.nc",2 Gbps,Last update unknown
New Zealand,35 Gbps,Free Software Mirror Group (FSMG),"https://mirror.fsmg.org.nz/ubuntu/, http://mirror.fsmg.org.nz/ubuntu/, rsync://mirror.fsmg.org.nz/ubuntu/",mirror.fsmg.org.nz,20 Gbps,Up to date
New Zealand,35 Gbps,2degrees,"https://mirror.2degrees.nz/ubuntu/, http://mirror.2degrees.nz/ubuntu/, rsync://mirror.2degrees.nz/ubuntu/",mirror.2degrees.nz,10 Gbps,Up to date
New Zealand,35 Gbps,Faro Internet by BTIT,"https://ubuntu.btit.nz/ubuntu/, http://ubuntu.btit.nz/ubuntu/, ftp://ubuntu.btit.nz/ubuntu/, rsync://ubuntu.btit.nz/ubuntu/",ubuntu.btit.nz,4 Gbps,Up to date
